Judge #1,,,,,Judge #2,,,,,Both,,,Agreed,,,,Final + LLM,,"Conflict with gpt-4o, 5 runs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pair,L,R,Label L,Label R,Pair,L,R,Label L,Label R,P,L,R,P,L,R,Final,,Notes,,1,2,3,4,5,,U4o,2,3,4,5,,,F4oM,2,3,4,5,,U4M,2,3,4,5,,A File,B File,A id,B id,
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_526090#413#422.java,4_1612057#26#56.java,14263421,18101018,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_753625#790#816.java,4_961557#42#62.java,14317426,21113767,4
F,F,T,wrong,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1271690#17#36.java,4_1669355#59#66.java,14340901,14341904,4
F,T,T,major,major,F,T,T,major,major,F,T,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1669355#59#66.java,4_1644577#601#632.java,14341904,17374912,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2504368#34#54.java,4_97354#188#210.java,14588787,19722337,4
F,T,F,major,wrong,F,T,F,major,incomplete,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1627071#116#122.java,4_2318314#16#32.java,14702119,17907353,4
F,F,F,wrong,wrong,F,F,F,wrong,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_337686#57#166.java,4_31579#176#200.java,14868224,20654481,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1742081#1699#1705.java,4_799641#151#169.java,14988339,17987049,4
F,F,F,minor,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_306823#163#212.java,4_2304794#53#64.java,15236847,19935081,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1712626#98#123.java,4_1207731#71#193.java,15429599,23611030,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_725825#217#255.java,4_397082#72#85.java,15599609,20006636,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_725825#267#291.java,4_169864#15#63.java,15599611,23353199,4
F,F,F,minor,minor,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1481659#57#80.java,4_29066#505#542.java,15637504,21162921,4
F,F,F,wrong,incomplete,F,F,F,wrong,incomplete,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1677622#105#124.java,4_1979886#73#80.java,15999201,18098898,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_553596#806#866.java,4_1397132#28#51.java,16083957,18779982,4
F,F,T,wrong,major,F,F,T,incomplete,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_79331#56#67.java,4_226776#20#62.java,16199085,17534703,4
F,F,T,minor,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1724220#875#899.java,4_256068#335#356.java,16797552,20019830,4
F,T,F,major,incomplete,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2285649#121#155.java,4_661129#19#21.java,16845107,22017631,4
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,4_1988725#204#213.java,4_638634#140#155.java,16944401,23630686,4
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,TF,0,0,0,0,0,TF,0,0,0,0,0,,4_863299#162#199.java,4_221494#39#50.java,16993715,20870396,4
F,F,F,test,minor,F,T,T,major,major,F,#,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1377081#65#86.java,4_2565735#120#138.java,17415423,21889400,4
F,T,T,major,major,T,T,T,major,major,#,T,T,F,,,F,F,,FT,100,100,100,100,100,FT,100,100,100,100,100,,FT,100,100,100,100,100,!!,100,0,100,100,0,,4_653187#45#56.java,4_1703419#213#235.java,17927694,22019481,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2082675#19#29.java,4_114383#105#150.java,18034383,20303339,4
F,F,F,test,wrong,F,F,F,test,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2138232#45#66.java,4_743207#59#119.java,18070587,21280043,4
F,F,T,wrong,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2407741#109#170.java,4_1093996#86#100.java,18099086,23413733,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_1145166#275#349.java,4_1758932#51#99.java,18318816,18340402,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2546259#140#158.java,4_1248759#41#61.java,18578541,21321506,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2032520#56#97.java,4_468766#131#170.java,18793482,19746605,4
F,F,F,wrong,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_464658#72#78.java,4_1320790#31#40.java,18845763,19240485,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_311323#467#483.java,4_1058297#39#64.java,18880060,21234511,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_2001980#22#30.java,4_2034952#198#206.java,18991846,22619332,4
F,F,F,wrong,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_595933#279#296.java,4_1412964#405#458.java,20089258,21715891,4
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_760963#29#40.java,4_9377#74#82.java,20310134,23192841,4
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,4_295232#35#46.java,4_1064317#58#91.java,20644476,23647453,4
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,5_540286#18#47.java,5_1729199#104#147.java,5142039,5875194,5
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,FT,100,100,100,100,100,W,FT,100,100,100,100,100,!!,100,100,100,0,100,,6_84080#133#188.java,6_1577658#201#265.java,9398847,16929855,6
F,T,F,major,wrong,F,F,F,minor,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,7_280291#402#421.java,7_246108#5#41.java,3338750,22307690,7
F,F,F,minor,minor,F,F,F,minor,incomplete,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,8_762123#122#160.java,8_1725133#38#64.java,1526593,21201276,8
F,T,F,major,minor,F,T,T,major,major,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,9_2256105#394#426.java,9_14350#245#290.java,18239637,19396976,9
F,F,F,minor,minor,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_2390876#275#340.java,10_690184#24#57.java,1111832,19438539,10
F,F,F,minor,minor,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_1781609#49#83.java,10_2288111#297#349.java,1730524,16761836,10
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_1834968#829#1154.java,10_999902#92#115.java,3375723,16085714,10
F,T,F,major,minor,F,F,T,minor,major,F,#,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_2130004#43#73.java,10_515961#33#55.java,3512882,23402237,10
F,T,F,major,minor,F,T,T,major,major,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_2089659#86#111.java,10_1038530#167#195.java,3767763,22366639,10
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_40003#36#140.java,10_1691250#125#142.java,4551057,4961130,10
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_2537046#207#273.java,10_1949676#327#369.java,5471672,14708602,10
F,T,F,major,minor,F,T,T,major,major,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_1577665#224#253.java,10_2476251#71#102.java,7296597,20148775,10
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_2394403#214#256.java,10_1877203#252#310.java,7606314,19608876,10
F,F,F,minor,minor,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_591029#384#421.java,10_2475884#53#94.java,12741414,23149062,10
F,F,F,minor,minor,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_2247969#240#278.java,10_2227145#14#44.java,19392394,23548072,10
F,F,F,minor,minor,F,F,T,minor,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,10_1984482#44#79.java,10_2736749#27#61.java,19946541,22967207,10
F,F,T,minor,major,T,T,T,major,major,#,#,T,F,?,,F,,,,0,0,0,0,0,,0,0,0,0,0,,FT,100,100,100,100,100,FT,100,100,100,100,100,,11_2191998#35#86.java,11_2241098#31#58.java,1829463,13618436,11
F,F,T,incomplete,major,F,F,T,minor,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,12_573207#71#76.java,12_2269578#7#18.java,6712493,10968095,12
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,13_212699#9#17.java,13_2702525#70#78.java,7670209,14009710,13
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,F,,TF,0,0,0,0,0,TF,0,0,0,0,0,,TF,0,0,0,0,0,TF,0,0,0,0,0,,14_2051877#528#542.java,14_2538461#52#70.java,3056352,22953885,14
F,T,F,major,wrong,F,T,F,major,minor,F,T,F,,,,F,F,,!!,0,0,0,0,100,,0,0,0,0,0,,FT,100,100,100,100,100,FT,100,100,100,100,100,,14_220170#10#18.java,14_718060#353#370.java,6870106,11387518,14
F,F,T,wrong,major,F,F,F,minor,minor,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,14_2264551#377#394.java,14_253419#185#212.java,8094724,23549961,14
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,14_1907234#1054#1063.java,14_1461211#220#235.java,11919525,13704387,14
F,T,F,major,minor,F,T,T,major,major,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,15_906350#355#373.java,15_1446312#22#36.java,4522786,11488783,15
F,T,F,major,minor,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,17_400025#131#144.java,17_2151064#22#45.java,2499058,21031182,17
F,F,T,minor,major,F,F,T,minor,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,18_1087540#44#92.java,18_441422#32#47.java,22475898,23170866,18
F,F,T,minor,major,F,F,T,minor,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,19_1282827#1391#1422.java,19_954795#116#123.java,2389792,10755510,19
T,T,T,major,major,F,T,T,major,major,#,T,T,T,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,20_76273#13#17.java,20_843174#20#28.java,939305,7352931,20
F,F,F,minor,minor,F,F,F,minor,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,21_1964860#57#71.java,21_833807#118#146.java,15325544,16629743,21
F,F,F,wrong,minor,F,T,F,major,minor,F,#,F,,F,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,22_1141930#108#124.java,22_850375#22#56.java,15513368,23015593,22
F,T,F,major,wrong,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,23_62556#83#90.java,23_709879#112#122.java,1760180,7232010,23
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,23_2626182#45#57.java,23_1142331#267#444.java,4159359,9372270,23
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,23_308291#88#100.java,23_1616206#236#247.java,5513210,12879688,23
F,F,F,wrong,wrong,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,23_1196695#308#313.java,23_651095#112#118.java,5942458,11025049,23
F,F,F,minor,minor,F,F,F,minor,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,24_1169109#149#186.java,24_207384#93#120.java,18170009,21303922,24
F,F,F,minor,minor,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,24_1904462#112#120.java,24_2710081#56#103.java,21282797,22783646,24
F,T,F,major,minor,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,24_802711#528#537.java,24_946866#139#292.java,21940605,22770351,24
F,F,F,minor,minor,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,25_981218#73#154.java,25_1027612#655#718.java,9083948,14817547,25
T,T,T,major,major,T,T,T,major,major,T,T,T,,,,T,,,,100,100,100,100,100,,100,100,100,100,100,,,100,100,100,100,100,,100,100,100,100,100,,26_19532#65#74.java,26_814007#61#67.java,556871,3278067,26
F,F,F,minor,test,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,27_107770#14#76.java,27_62959#6#18.java,116295,201687,27
F,F,T,minor,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,27_63334#311#344.java,27_13156#413#418.java,131725,395712,27
F,F,F,minor,minor,F,F,F,wrong,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,27_28976#16#81.java,27_110306#11#28.java,256128,279123,27
F,F,F,minor,minor,F,F,F,wrong,minor,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,27_90813#693#728.java,27_17735#14#76.java,416525,417534,27
F,T,F,major,minor,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,28_113447#31#43.java,28_112321#490#501.java,228400,300493,28
F,F,T,minor,major,F,F,T,minor,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,29_6792#8#39.java,29_1262363#637#646.java,123035,2679792,29
F,F,F,incomplete,minor,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_119572#222#233.java,30_2294591#80#109.java,106523,6436738,30
F,F,F,minor,test,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_107025#85#116.java,30_173508#19#53.java,311043,21125948,30
F,T,F,major,minor,F,T,F,major,wrong,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_116037#23#31.java,30_815008#105#114.java,469519,10840000,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_83727#283#473.java,30_843997#145#152.java,523520,16088469,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_11981#315#466.java,30_1119346#101#111.java,581819,2486620,30
F,F,F,minor,minor,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_110030#233#414.java,30_1403839#57#107.java,640916,21520698,30
F,F,F,minor,minor,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_71534#17#53.java,30_546562#104#122.java,788380,15709108,30
F,F,F,incomplete,minor,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_785129#238#241.java,30_2677430#113#179.java,1747657,11620460,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2613043#34#56.java,30_1488565#380#388.java,1850561,19925864,30
F,F,F,minor,incomplete,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2419989#178#193.java,30_72604#27#31.java,1925283,6944633,30
F,F,F,incomplete,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,FT,100,100,100,100,100,,0,0,0,0,0,,30_1010912#73#87.java,30_157734#1771#1792.java,2199698,16529080,30
F,F,F,minor,incomplete,T,T,T,major,major,#,#,#,F,F,T,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1235891#148#165.java,30_1644293#467#488.java,2539369,13877920,30
F,F,F,minor,incomplete,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_990383#69#84.java,30_1546300#172#189.java,3558423,15117391,30
F,F,F,minor,minor,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1935035#167#199.java,30_1697006#206#260.java,4100610,4975455,30
F,F,F,incomplete,incomplete,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1430943#542#562.java,30_724667#125#154.java,4238701,9178865,30
F,F,F,incomplete,minor,F,F,F,wrong,wrong,F,F,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_453115#243#267.java,30_1876076#260#277.java,4475917,11901849,30
F,F,F,incomplete,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1716001#87#95.java,30_308500#153#177.java,4603387,8872156,30
F,F,F,incomplete,minor,F,T,T,major,major,F,#,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2422584#127#153.java,30_1530957#233#261.java,5148837,14787150,30
F,T,T,major,major,F,T,F,major,wrong,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1407273#31#83.java,30_2667874#322#330.java,5150160,15070342,30
F,F,F,minor,incomplete,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1408524#92#121.java,30_1716203#442#447.java,5266364,8936654,30
F,T,F,major,incomplete,F,T,F,major,minor,F,T,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_80468#133#174.java,30_2665309#555#572.java,5451660,5951122,30
F,F,F,incomplete,incomplete,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2658391#661#685.java,30_1901682#89#185.java,5833848,6991541,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2349223#111#169.java,30_1683509#109#132.java,6977212,8182934,30
F,F,F,incomplete,minor,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1286176#257#276.java,30_962542#65#103.java,7297248,19073206,30
F,T,T,major,major,F,T,T,major,major,F,T,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,FT,100,100,100,100,100,FT,100,100,100,100,100,,30_2086614#39#61.java,30_1233879#77#101.java,7523125,16413924,30
F,F,F,minor,wrong,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2648211#231#276.java,30_1707856#152#164.java,7712421,23247094,30
F,F,F,incomplete,wrong,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1683509#109#132.java,30_2332106#29#50.java,8182934,10251387,30
F,F,T,incomplete,major,F,T,T,major,major,F,#,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1956548#110#117.java,30_1829162#85#106.java,8748737,11507331,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2492168#23#62.java,30_808653#137#163.java,9432205,21373262,30
F,F,F,incomplete,wrong,F,T,F,major,minor,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1065583#595#612.java,30_461715#412#434.java,9482315,11221463,30
F,F,F,incomplete,test,F,T,F,major,wrong,F,#,F,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2174748#103#118.java,30_187199#34#59.java,9891024,21830091,30
F,F,F,minor,incomplete,F,F,T,wrong,major,F,F,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1724840#491#771.java,30_907471#115#139.java,9966762,21106542,30
F,F,T,minor,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_2011099#624#696.java,30_1459635#22#40.java,10110987,22571889,30
F,F,F,incomplete,incomplete,F,T,T,major,major,F,#,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_128573#423#450.java,30_240905#233#255.java,10119444,21076256,30
F,T,T,major,major,F,T,T,major,major,F,T,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1172615#134#150.java,30_452569#154#170.java,10337387,20953665,30
F,F,F,incomplete,minor,T,T,T,major,major,#,#,#,F,F,F,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1830095#798#821.java,30_2307606#154#193.java,10927176,18075531,30
F,F,T,minor,major,F,F,T,wrong,major,F,F,T,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1967105#53#94.java,30_328591#37#69.java,13657103,15796840,30
F,T,T,major,major,F,T,F,major,minor,F,T,#,,,,F,,,,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,30_1810839#51#68.java,30_1233879#103#125.java,14729246,16413925,30
